,Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to subnational parent value or percentiles,Time period Sortable
173275,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Mixed communities in Inner London,2011,9.03509010535633,,,,,122899.0,1360241.0,Aggregated from all known lower geography values,,Lower,Not compared,20110000
180783,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,,,2012,16.33630682,16.32660106,16.34601722,,,9100686.0,55708344.0,,,Not compared,Not compared,20120000
180784,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2012,11.749368889193,,,,,700603.0,5962899.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180785,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2012,13.353806220678198,,,,,810595.0,6070142.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180786,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2012,16.2550782404248,,,,,790509.0,4863151.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180787,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2012,14.792775215172,,,,,768936.0,5198051.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180788,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2012,17.388616433426698,,,,,928750.0,5341138.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180789,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2012,18.0092636390814,,,,,951822.0,5285180.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180790,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2012,18.62174397457,,,,,1078377.0,5790956.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180791,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2012,18.2624938974539,,,,,1097911.0,6011835.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180792,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2012,17.911960313758897,,,,,1097260.0,6125851.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180793,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2012,17.313670443263,,,,,875923.0,5059141.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180794,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2012,16.8034714559311,,,,,2045272.0,12171723.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180795,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2012,15.953456872493101,,,,,1206801.0,7564511.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180796,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2012,14.5114009262079,,,,,800016.0,5513017.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180797,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2012,21.0392855707634,,,,,1889995.0,8983171.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180798,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2012,18.6481449611001,,,,,2114027.0,11336393.0,Aggregated from all known lower geography values,,Higher,Not compared,20120000
180799,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2012,11.0972957874035,,,,,587183.0,5291226.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180800,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2012,9.51337326548755,,,,,322956.0,3394758.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
180801,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Mixed communities in Inner London,2012,9.24883646533131,,,,,134436.0,1453545.0,Aggregated from all known lower geography values,,Lower,Not compared,20120000
188317,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,,,2013,16.7128780018432,16.7031124198016,16.7226481471562,,,9366500.0,56043609.0,,,Not compared,Not compared,20130000
188318,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2013,11.903280348087401,,,,,711610.0,5978268.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188319,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2013,13.6792683490937,,,,,828028.0,6053160.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188320,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2013,16.5931303933809,,,,,812023.0,4893730.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188321,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2013,15.029190070803098,,,,,788786.0,5248360.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188322,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2013,17.762500650398,,,,,955857.0,5381320.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188323,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2013,18.4500500505767,,,,,981841.0,5321617.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188324,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2013,19.0937541353526,,,,,1111014.0,5818730.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188325,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2013,18.7130252142403,,,,,1135061.0,6065620.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188326,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2013,18.4267952263444,,,,,1135997.0,6164919.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188327,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2013,17.7089716972873,,,,,906212.0,5117248.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188328,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2013,17.2230964492582,,,,,2102200.0,12205703.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188329,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2013,16.307954662855,,,,,1247022.0,7646710.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188330,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2013,14.692767777313199,,,,,817386.0,5563186.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188331,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2013,21.644981417792202,,,,,1951952.0,9018035.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188332,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2013,19.130251319647602,,,,,2183388.0,11413274.0,Aggregated from all known lower geography values,,Higher,Not compared,20130000
188333,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2013,11.1853892459189,,,,,597148.0,5338643.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188334,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2013,9.731270237770302,,,,,328719.0,3377966.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
188335,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Mixed communities in Inner London,2013,9.36926097786009,,,,,138614.0,1479455.0,Aggregated from all known lower geography values,,Lower,Not compared,20130000
195857,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,,,2014,16.9216475087501,16.9118664913954,16.9314330302394,,,9547756.0,56423324.0,,,Not compared,Not compared,20140000
195858,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2014,11.9646115532323,,,,,720356.0,6020722.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195859,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2014,13.850871872281301,,,,,841246.0,6073596.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195860,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2014,16.7770860329245,,,,,826552.0,4926672.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195861,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2014,15.1362571824229,,,,,801735.0,5296785.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195862,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2014,17.9985494486168,,,,,974282.0,5413114.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195863,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2014,18.7033064989962,,,,,1002088.0,5357812.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195864,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2014,19.344291952216302,,,,,1133443.0,5859315.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195865,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2014,18.971847584558198,,,,,1159879.0,6113685.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195866,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2014,18.7276597835428,,,,,1162556.0,6207695.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195867,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2014,17.959571570877,,,,,925618.0,5153898.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195868,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2014,17.477804559918,,,,,2140211.0,12245308.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195869,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2014,16.5193243457804,,,,,1273480.0,7709032.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195870,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2014,14.739674381796698,,,,,828834.0,5623150.0,Aggregated from all known lower geography values,,Lower,Not compared,20140000
195871,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2014,22.0087916649188,,,,,1993684.0,9058580.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
195872,336,% aged 65+ years,,,E92000001,England,Country,Persons,65+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2014,19.4079547531792,,,,,2230669.0,11493581.0,Aggregated from all known lower geography values,,Higher,Not compared,20140000
